GEOID,mean_norm_ppt_01,mean_norm_ppt_02,mean_norm_ppt_03,mean_norm_ppt_04,mean_norm_ppt_05,mean_norm_ppt_06,mean_norm_ppt_07,mean_norm_ppt_08,mean_norm_ppt_09,mean_norm_ppt_10,mean_norm_ppt_11,mean_norm_ppt_12,mean_norm_ppt_annual,mean_norm_solclear_01,mean_norm_solclear_02,mean_norm_solclear_03,mean_norm_solclear_04,mean_norm_solclear_05,mean_norm_solclear_06,mean_norm_solclear_07,mean_norm_solclear_08,mean_norm_solclear_09,mean_norm_solclear_10,mean_norm_solclear_11,mean_norm_solclear_12,mean_norm_solclear_annual,mean_norm_soltotal_01,mean_norm_soltotal_02,mean_norm_soltotal_03,mean_norm_soltotal_04,mean_norm_soltotal_05,mean_norm_soltotal_06,mean_norm_soltotal_07,mean_norm_soltotal_08,mean_norm_soltotal_09,mean_norm_soltotal_10,mean_norm_soltotal_11,mean_norm_soltotal_12,mean_norm_soltotal_annual,mean_norm_soltrans_01,mean_norm_soltrans_02,mean_norm_soltrans_03,mean_norm_soltrans_04,mean_norm_soltrans_05,mean_norm_soltrans_06,mean_norm_soltrans_07,mean_norm_soltrans_08,mean_norm_soltrans_09,mean_norm_soltrans_10,mean_norm_soltrans_11,mean_norm_soltrans_12,mean_norm_soltrans_annual,mean_norm_tdmean_01,mean_norm_tdmean_02,mean_norm_tdmean_03,mean_norm_tdmean_04,mean_norm_tdmean_05,mean_norm_tdmean_06,mean_norm_tdmean_07,mean_norm_tdmean_08,mean_norm_tdmean_09,mean_norm_tdmean_10,mean_norm_tdmean_11,mean_norm_tdmean_12,mean_norm_tdmean_annual,mean_norm_tmax_01,mean_norm_tmax_02,mean_norm_tmax_03,mean_norm_tmax_04,mean_norm_tmax_05,mean_norm_tmax_06,mean_norm_tmax_07,mean_norm_tmax_08,mean_norm_tmax_09,mean_norm_tmax_10,mean_norm_tmax_11,mean_norm_tmax_12,mean_norm_tmax_annual,mean_norm_tmean_01,mean_norm_tmean_02,mean_norm_tmean_03,mean_norm_tmean_04,mean_norm_tmean_05,mean_norm_tmean_06,mean_norm_tmean_07,mean_norm_tmean_08,mean_norm_tmean_09,mean_norm_tmean_10,mean_norm_tmean_11,mean_norm_tmean_12,mean_norm_tmean_annual,mean_norm_tmin_01,mean_norm_tmin_02,mean_norm_tmin_03,mean_norm_tmin_04,mean_norm_tmin_05,mean_norm_tmin_06,mean_norm_tmin_07,mean_norm_tmin_08,mean_norm_tmin_09,mean_norm_tmin_10,mean_norm_tmin_11,mean_norm_tmin_12,mean_norm_tmin_annual,mean_norm_vpdmax_01,mean_norm_vpdmax_02,mean_norm_vpdmax_03,mean_norm_vpdmax_04,mean_norm_vpdmax_05,mean_norm_vpdmax_06,mean_norm_vpdmax_07,mean_norm_vpdmax_08,mean_norm_vpdmax_09,mean_norm_vpdmax_10,mean_norm_vpdmax_11,mean_norm_vpdmax_12,mean_norm_vpdmax_annual,mean_norm_vpdmin_01,mean_norm_vpdmin_02,mean_norm_vpdmin_03,mean_norm_vpdmin_04,mean_norm_vpdmin_05,mean_norm_vpdmin_06,mean_norm_vpdmin_07,mean_norm_vpdmin_08,mean_norm_vpdmin_09,mean_norm_vpdmin_10,mean_norm_vpdmin_11,mean_norm_vpdmin_12,mean_norm_vpdmin_annual,osc_mtu_per_ha
47165,106.8684288,115.2497226,124.1149775,125.5663033,139.3705785,112.1197014,119.8594858,98.03784274,95.12330929,92.59046098,95.90207314,123.942232,1348.746724,12.41317993,16.46461802,21.61826614,26.3605042,29.24861164,30.18073494,29.19444124,26.46211045,22.50567469,17.72475883,13.1698268,11.01504299,21.36310066,7.012541794,9.125702222,12.90273794,17.60958234,19.75981684,21.62583528,20.7954353,19.38488454,15.85964529,11.99665651,8.627645457,6.077876379,14.2314848,0.564892581,0.554232083,0.596806158,0.667993811,0.675545663,0.716511094,0.712262945,0.732518503,0.704651835,0.67679628,0.655078996,0.551745667,0.650692579,-1.658190086,-0.526416038,2.802801162,7.574903523,13.981991,18.46975256,20.45850933,19.58514148,16.16946129,9.848300969,3.515788808,0.448435793,9.22209483,7.571582535,10.1826948,15.15931078,20.89308972,25.30624008,29.48453011,31.368414,31.04055369,27.87094371,21.79812043,14.94003907,9.513417079,20.42727711,2.530225851,4.606051733,9.17318622,14.45793544,19.48331068,23.82822665,25.78015367,25.19976856,21.67913015,15.26579226,8.964881285,4.52348755,14.624691,-2.510876482,-0.970364173,3.18720361,8.022905968,13.66052683,18.17205008,20.19203537,19.35910571,15.48745145,8.73359981,2.989861644,-0.466229618,8.821842994,4.692892463,6.58349982,10.10591093,14.48659471,16.42239972,20.36645644,22.33565006,22.60920565,19.58485382,14.15938481,9.099554144,5.27661715,13.81036879,0.484528384,0.647701222,1.020591335,1.278488849,0.925061709,0.976201217,1.009676516,0.97621726,0.816858003,0.584718503,0.687498746,0.465034556,0.82308516,1.636556847
47167,103.9839466,115.7221469,134.7466633,136.5177534,141.3659688,107.7218282,106.9263806,83.16064737,89.39548667,97.95026692,116.3348609,138.2989057,1372.126327,12.83660258,16.83417239,21.84835369,26.43884929,29.25576074,30.16356354,29.19318357,26.55585502,22.7091708,18.03150809,13.61071106,11.50145543,21.58156373,7.706862661,9.683389745,13.69015972,18.17181099,20.82336238,22.5537765,21.90031806,20.04803241,16.86610238,12.67787967,9.065776948,6.634409816,14.98510684,0.600361409,0.575191414,0.626559983,0.687271414,0.711732841,0.747661411,0.750147121,0.754897123,0.742661411,0.703058556,0.666041413,0.576812843,0.678475698,-0.289374278,1.055727109,4.727421311,9.431132657,15.00035816,19.43592379,21.61770941,20.84887385,17.01743104,10.73783974,5.024117007,1.682294239,10.52384116,8.732972622,11.39011395,16.43317953,21.99164797,26.73042502,30.99687198,32.45665196,32.05301211,28.96986343,23.22476951,16.08773236,10.52147119,21.63270817,3.910101322,6.065701274,10.74984976,16.0955824,21.23076657,25.61051369,27.21094799,26.45488505,22.88275653,16.75315533,10.35684549,5.649836997,16.08085515,-0.912551405,0.741407126,5.06663988,10.19964827,15.73125529,20.22430229,21.96536233,20.85688231,16.79576672,10.28167545,4.626075588,0.778335694,10.52956258,5.040487031,6.932319852,10.45092258,14.93041247,18.52736522,23.49414809,23.81462075,23.74314796,21.23896386,16.0027267,9.485251168,5.523142719,14.93185674,0.565644272,0.70674855,1.147904263,1.474171393,1.673954238,1.881852811,1.689462824,1.392405675,1.235321396,1.019431405,0.824324267,0.531207132,1.178132829,0.752687251
47169,109.9152975,121.21491,124.6916227,125.2092223,137.863204,116.2951541,124.1489615,101.5794172,96.54380417,92.38529778,98.13192272,125.8930597,1373.873543,12.4446497,16.48723054,21.62896812,26.35292447,29.21659923,30.13586771,29.15008652,26.43913043,22.50324321,17.74235559,13.20325589,11.05348104,21.36310542,7.002331048,9.145287275,12.97498089,17.71813703,20.0019933,21.74130607,20.85836816,19.46249962,15.88929963,12.05712473,8.693437219,6.12547484,14.30580586,0.562643729,0.554649986,0.599837486,0.672299981,0.684568744,0.72139997,0.715518732,0.736081224,0.706043731,0.679531235,0.658399977,0.554137487,0.653712489,-1.487718709,-0.429687488,2.841431215,7.455899805,13.78080589,18.38686812,20.45824301,19.61636174,16.14635587,9.701055944,3.414674938,0.462912492,9.195624828,8.05636847,10.63380593,15.59485584,21.23589325,25.63450551,29.75555551,31.61341155,31.24824917,28.11131823,22.18824923,15.32552451,10.027381,20.78561187,2.825712413,4.825581104,9.255068481,14.48088717,19.3875308,23.77473068,25.8061868,25.16148055,21.65004337,15.26103097,8.965993404,4.738324881,14.67749965,-2.404724941,-0.982443731,2.915443659,7.726037353,13.14068097,17.7940309,19.99910569,19.07484984,15.18893701,8.333949745,2.606587425,-0.55049999,8.569993436,5.083868593,7.05400604,10.71236849,15.36506844,17.48234332,21.20527422,22.93431199,23.17095554,20.19377458,14.99701208,9.645656049,5.696243554,14.46124953,0.468524991,0.599449985,0.93529373,1.141049981,0.709999979,0.79260622,0.820093736,0.726399973,0.617562484,0.481937487,0.585612487,0.439856242,0.692487478,0.817618182
47171,102.6030502,97.80292511,112.4385902,112.9207159,126.2586023,128.1202907,157.9572064,126.5252191,90.82279431,74.23280674,85.17535372,107.7069502,1322.566017,12.80162935,16.92320704,22.10434016,26.80416983,29.66314351,30.56933262,29.54809556,26.88068446,22.96216244,18.15239574,13.65213666,11.46927745,21.79415138,7.606599843,9.935555246,13.98598484,18.5203921,21.27145852,22.03059571,20.79131056,19.38611822,16.3574366,12.84894781,9.477818312,6.975777608,14.9322922,0.594225908,0.587096285,0.632737021,0.690962948,0.717144432,0.720696275,0.70369998,0.721262947,0.712437018,0.707844425,0.694244422,0.608244428,0.674162946,-4.065070267,-3.198492518,-0.047307406,4.079351743,10.31648117,14.82173291,17.13369585,16.70332202,13.73291072,7.181436857,0.882262939,-2.026781444,6.292585002,7.38638869,9.223066489,13.3124663,18.79126987,22.79987371,26.17788823,27.71418077,27.24947717,24.71916969,19.56482548,13.71075531,9.094903451,18.31185143,1.599914779,3.198225851,6.906625765,11.82955523,16.28512556,20.0277811,21.88212889,21.31972172,18.34485513,12.68356627,7.077270225,3.387477672,12.04480341,-4.186348067,-2.826418453,0.500918511,4.867962828,9.770503327,13.87781062,16.05020336,15.39008858,11.97068116,5.802451734,0.443929617,-2.319740693,5.778888702,5.615803577,6.957966522,9.666088581,13.95334406,15.56424763,17.46937738,17.7085773,17.42143659,15.78863674,12.69418858,9.221566395,6.178333141,12.35370332,0.462644429,0.564825915,0.723785169,0.974766639,0.613066652,0.555781468,0.48838517,0.437703688,0.364085175,0.476418507,0.596703688,0.455111102,0.55888517,2.05288357
47173,121.6152542,125.6584877,126.0538679,125.3400359,106.254052,111.5162516,124.7395952,87.13844753,92.86107965,75.10634159,95.17752467,133.6629383,1325.125449,12.61595092,16.68286437,21.84217505,26.55369109,29.40337774,30.30462368,29.30122906,26.62060753,22.70643734,17.92974271,13.41998077,11.27373762,21.55449939,6.819783584,9.13655379,13.28750237,17.83934289,20.36785894,21.58752653,20.78292656,19.49236978,16.36132936,12.36940242,8.882945808,6.238767456,14.43048611,0.540545934,0.54763512,0.608308095,0.671778362,0.692659439,0.7123189,0.70927025,0.732205384,0.720537817,0.689848631,0.661889173,0.553367552,0.653308092,-1.990681033,-0.962110782,2.088378333,6.413778228,12.91347542,17.59245893,19.7667725,19.24473742,15.94623736,9.58556732,2.908002628,0.153437833,8.638372756,7.665105227,10.17984024,15.23378614,20.88319129,25.08308323,28.6932154,30.19507228,29.83780191,27.16936967,21.33367245,14.77626986,9.419710597,20.03918318,2.417683711,4.44244042,8.640605153,13.81181315,18.68322388,22.74832117,24.58048058,24.10925881,20.97850763,14.68133207,8.253318658,4.246062021,13.96648616,-2.829510747,-1.294759427,2.047581019,6.740564733,12.28350508,16.80356985,18.96602373,18.38085092,14.78780499,8.029118654,1.730543195,-0.927367541,7.894053897,5.033137721,6.887067395,10.75022138,15.74099966,17.31944821,19.50733463,20.14248327,20.0589994,18.3554455,13.62969154,9.377172702,5.42329716,13.51945911,0.421032424,0.546478363,0.791143224,1.015994567,0.678229709,0.581110793,0.538275666,0.497405392,0.46730269,0.41325404,0.508202684,0.348078368,0.567002688,1.94091672
47175,125.078844,130.7819009,139.3616396,138.2064566,125.6482907,124.7072692,138.2096563,109.1792122,102.4611837,84.01472027,110.2767444,147.3730342,1475.30046,12.93092888,16.96174352,22.06618984,26.72048476,29.50404549,30.36961374,29.40472375,26.75536765,22.90586295,18.1996119,13.69875585,11.54349253,21.75502619,7.369497392,9.440958279,13.54210942,18.20097272,20.42369461,21.93335789,20.91820191,19.6546288,16.50378255,12.83244363,9.28423628,6.526119325,14.71912889,0.569919496,0.556634127,0.613717056,0.68119267,0.692287782,0.722231688,0.711399981,0.734612171,0.720473154,0.705036567,0.677746326,0.565412186,0.662504862,-1.495514611,-0.377975601,2.82930969,7.288568113,13.27060446,17.79599469,19.76778733,18.99249463,15.66484347,9.393231415,3.343543814,0.522073154,8.915843591,7.806160822,10.07471199,14.8767874,20.2459093,24.33824572,28.021809,29.69060409,29.40127731,26.67700674,21.18735802,14.71849728,9.611526606,19.72072145,2.448377987,4.378070639,8.576472969,13.48928014,18.06694342,22.07229223,23.89345774,23.37328222,20.21831433,14.21675812,8.309277848,4.312365712,13.61268013,-2.909185282,-1.318343861,2.276304832,6.732794959,11.79577532,16.12289715,18.09643378,17.3454167,13.75977279,7.246280275,1.900217013,-0.986573142,7.505121754,4.856887643,6.494182749,9.787089999,14.06853134,15.55268006,17.79218008,18.9415653,19.40996779,17.60146299,13.42623627,9.010087525,5.330685197,12.68950455,0.298209747,0.372934135,0.546604862,0.589246325,0.323048771,0.280412189,0.255295116,0.281295117,0.295031699,0.24376585,0.345273162,0.267987797,0.341458527,2.925185311
47177,121.3100233,125.3152402,136.7721869,129.5681793,121.6705344,122.9207947,129.1050142,103.511998,101.4709648,81.09660467,103.849227,149.2861337,1425.878461,12.87561639,16.89025726,21.9760902,26.61465544,29.38771759,30.25345221,29.28143863,26.64184946,22.80924494,18.12876933,13.63875123,11.48730115,21.6653888,7.505704374,9.778234626,13.9502512,18.94412226,21.23441164,22.64258284,21.67790078,20.27573288,16.70790568,12.77292847,9.465034615,6.78912256,15.14528451,0.582925744,0.578925741,0.634771201,0.711774224,0.722545436,0.748399981,0.740296951,0.761018162,0.732478769,0.704519675,0.693974224,0.591049984,0.683499981,-0.918869675,0.178078783,3.294946895,7.62784377,13.6297208,18.09025403,20.14729335,19.44029039,16.07866627,9.865237626,3.773175677,0.949972704,9.346505801,8.811831583,11.10438004,15.86158286,21.18937224,25.23294327,28.93200371,30.53997043,30.17282055,27.49480695,21.99952969,15.67397385,10.58007552,20.63302517,3.443401427,5.323674108,9.517011989,14.40428748,18.96019187,23.02568277,24.87118727,24.27756307,21.13510247,15.0783678,9.126280048,5.15292867,14.52636332,-1.924804489,-0.456795441,3.172580235,7.619339228,12.68758145,17.11948444,19.20254057,18.38244346,14.77553603,8.15733466,2.578728728,-0.274010602,8.419537645,5.423424128,7.206945289,10.79832249,15.24725576,16.96270103,19.77052668,20.68703429,20.91151168,19.03277981,14.49587692,9.909528559,5.996036241,13.86984815,0.409978777,0.519068166,0.797225736,0.873146942,0.548116651,0.500259079,0.440981804,0.443066657,0.490727263,0.380918172,0.498345442,0.379075749,0.523168169,2.430632836
47179,94.70875031,96.08546448,104.0073758,104.2719104,107.7528914,107.3147256,136.5860698,107.6562579,78.6243869,66.56273674,76.39078613,103.1219844,1183.084871,12.69703171,16.81236774,22.00673557,26.72616932,29.61094139,30.52599113,29.50182541,26.81467136,22.87789143,18.05168953,13.54524769,11.37127972,21.71177956,7.366915817,9.712405758,13.9786536,18.38318951,21.51415356,22.36447968,21.31084538,19.98477741,16.93004555,12.8888677,9.33869381,6.755001841,15.04396158,0.580155988,0.577649988,0.635155984,0.68779798,0.72652198,0.732595983,0.722315986,0.745261981,0.739987983,0.713953979,0.689399984,0.593987986,0.678677987,-2.766597934,-1.88083195,1.259229966,5.647953844,11.87331776,16.37830177,18.59719959,18.06552158,14.95210163,8.630131807,2.136375947,-0.688581985,7.683799801,8.131053801,10.32730373,14.95590563,20.47346939,24.71808338,28.20085934,29.7119474,29.36376923,26.78624931,21.18800739,14.97223356,9.863531761,19.89078327,2.485587933,4.281237845,8.345891771,13.36761768,18.0301376,21.96836945,23.78518536,23.26730545,20.26149345,14.19317364,8.171253777,4.220507865,13.53099962,-3.159661899,-1.764601955,1.736023951,6.261913834,11.34234976,15.73602354,17.85856152,17.17098351,13.7368997,7.198473845,1.370421968,-1.422295966,7.171999807,5.687591801,7.372353783,10.76251173,15.46123762,17.75023558,20.3482016,20.83216537,21.05671951,19.10665768,14.29636362,9.946577682,6.224217815,14.07039967,0.422051989,0.522585984,0.720101979,0.89729398,0.606247984,0.606451983,0.547839988,0.513625982,0.43477199,0.39322399,0.47585799,0.358783989,0.541389984,1.302380698
47181,125.0555948,137.4812642,137.9511887,138.3826871,141.0751122,127.0600068,132.3648272,106.8580234,108.872569,101.7009476,104.4675887,153.5171191,1514.78842,13.04759682,17.02562854,22.04438825,26.59749197,29.35043011,30.21380004,29.22740585,26.63479276,22.85098543,18.24828082,13.81687627,11.68251186,21.72830778,7.671632499,9.571064245,13.65315289,18.29325375,20.86080977,22.31701908,21.60799285,19.86893962,16.73797891,12.81843611,9.294050252,6.623850297,14.94314447,0.58793083,0.562110266,0.61929718,0.687734563,0.71070933,0.738595307,0.739266336,0.745938297,0.732454185,0.702390636,0.672618675,0.566943909,0.672107459,-1.166833617,0.126279436,3.17243357,8.025870849,14.14466315,18.58529955,20.49667612,19.7267566,16.52216318,10.19411661,3.926155977,0.952904648,9.558591299,9.25588762,11.83755669,16.62966124,21.97121351,25.77291055,29.46269841,31.25200758,31.07400579,28.33731521,22.61590594,16.06441723,10.8977754,21.26382174,3.515174681,5.586582108,9.840381034,14.81429587,19.36518177,23.46683033,25.36774143,24.88826206,21.6190574,15.36330336,9.296910045,5.160227914,14.85663511,-2.225308358,-0.664159795,3.051220482,7.657507308,12.95760249,17.47109488,19.48361623,18.70264909,14.90094448,8.110837192,2.52954293,-0.577091574,8.449993196,5.799490501,7.802224101,11.67862586,16.24814821,17.31795946,20.22851345,22.19037425,22.91890695,20.3306004,15.26857436,10.1956035,6.153693319,14.67785014,0.41334672,0.50832522,0.812152321,0.734919604,0.294916815,0.305891581,0.310991581,0.382799056,0.219764481,0.219932704,0.488030827,0.340247656,0.419532701,9.633816138
47183,104.2321682,114.0114153,131.7429659,136.0425201,144.0450224,117.7220355,108.7373948,83.3321139,94.08884845,96.97123379,114.3903691,128.1915658,1373.509154,12.47468967,16.51071743,21.6049384,26.30780265,29.21912825,30.15365704,29.16527922,26.46404487,22.52300718,17.74529722,13.23349304,11.09991527,21.37511934,7.188528723,9.396679762,13.28156635,17.90115062,20.51625498,22.51854617,21.7709273,19.87720057,16.66682508,12.4002264,8.608995363,6.124974309,14.68761183,0.576225542,0.569091098,0.614702206,0.680405539,0.702103316,0.746753311,0.746428867,0.751055535,0.739956652,0.698752201,0.650509983,0.551784432,0.668923316,-1.929421059,-0.582099985,2.966345482,7.990335343,14.26819298,18.99326952,21.06860945,20.09823394,16.16250732,9.796946441,3.559582127,0.147649997,9.378544172,7.4775176,10.09240201,15.34959411,21.1847961,25.80892601,29.93608144,31.68558814,31.48135476,28.23960476,22.22845618,15.0497296,9.281376457,20.6514384,2.459861043,4.581225438,9.335084248,14.79888736,20.00608063,24.3522938,26.16882708,25.45792054,21.68945838,15.38371188,9.017586422,4.216537656,14.78877744,-2.557563273,-0.929723314,3.320713245,8.413114209,14.20337518,18.76864501,20.65221172,19.43462274,15.1394496,8.539101993,2.985594355,-0.848086644,8.926547496,4.746057648,6.564890957,10.24918972,14.72589852,17.24602072,20.92176397,22.23418376,23.20879714,20.48971727,15.14278295,9.166110855,5.228789865,14.1605552,0.484653322,0.638143316,0.999579976,1.145859969,0.98824775,0.931069975,0.861752197,0.743303315,0.598353317,0.526672211,0.653683315,0.437661099,0.750108869,1.405466149
47185,130.0000049,129.7482667,139.7752435,134.6905106,127.6263179,134.1413623,133.467864,105.1965355,105.0061546,83.09135682,110.9946807,151.745201,1485.484965,12.77950346,16.80992036,21.91908232,26.58594646,29.38745959,30.2626766,29.29082388,26.62813705,22.76121064,18.04686557,13.54461098,11.39697138,21.61772782,7.387458297,9.731020532,13.78454871,18.59984862,21.10612963,22.53746547,21.46511269,20.03156173,16.49724111,12.66554868,9.307122374,6.646045136,14.979877,0.578077346,0.578913192,0.628869794,0.699609416,0.718243376,0.744749038,0.732849041,0.752292434,0.724798093,0.701783003,0.687177344,0.583203759,0.677490546,-1.355733927,-0.232122636,2.902728252,7.257231883,13.47082608,17.97420333,19.99966182,19.32906745,15.94972981,9.64801684,3.517179165,0.700388665,9.096790296,8.174105446,10.59102611,15.31548635,20.7777674,25.04345034,28.79532767,30.43302187,30.0813256,27.32068616,21.78305799,15.21189026,10.09533938,20.30188247,2.835318806,4.812186651,8.971811097,13.98495429,18.74145997,22.83655984,24.70271452,24.11866361,20.91901819,14.82838078,8.783562021,4.742654602,14.18943362,-2.503245225,-0.966415077,2.628284846,7.192275299,12.43961854,16.87791454,18.97252022,18.1561411,14.51750345,7.873833746,2.355365969,-0.609807532,8.077356428,5.108439517,6.912639411,10.33217335,14.97816755,16.72501658,19.47317877,20.56803721,20.70325787,18.72207883,14.30326381,9.499831766,5.667784763,13.58282796,0.369596218,0.466966023,0.70723394,0.835426398,0.502466025,0.478026402,0.453335835,0.393673576,0.417116972,0.342466028,0.447484896,0.325279236,0.478299988,3.397650002
47187,111.5817228,121.9291075,130.966666,128.2329763,134.1476159,111.7415661,117.163092,89.95345514,101.9526956,91.13808242,99.07838136,134.0953934,1371.982272,12.72009062,16.73421886,21.82417102,26.48474028,29.3066651,30.20704131,29.21671057,26.5495175,22.68317895,17.98337451,13.47778941,11.32466792,21.54264266,7.260364603,9.233322469,13.29577012,18.02392338,20.3753632,22.04224612,20.95114823,19.50773018,16.12098597,12.29596563,8.945709965,6.394253249,14.53718712,0.570738618,0.551722713,0.609174985,0.680488616,0.695201117,0.729656801,0.717046572,0.734723848,0.710654528,0.683687482,0.663684073,0.56459885,0.659235209,-1.489262455,-0.256240903,2.997384028,7.608152092,13.76987466,18.47260872,20.39477337,19.60461315,16.21848698,9.97153383,3.616071511,0.701263618,9.301014532,8.473549789,11.02897243,16.03527345,21.49757669,25.73520279,29.82244251,31.55225045,31.34876845,28.28704143,22.27698465,15.69139962,10.43229401,21.01579159,3.063166973,5.136868043,9.59179862,14.59374963,19.3689392,23.86271767,25.60555402,25.05269928,21.78722208,15.51915074,9.171194077,5.004374873,14.81318141,-2.34699427,-0.755006796,3.14846811,7.690063449,13.00282352,17.90312678,19.65899502,18.75675984,15.28755192,8.761441805,2.65113061,-0.423326127,8.611128179,5.370104416,7.295668011,11.09757921,15.81331895,17.7705405,21.5630688,23.22868133,23.91204253,20.75653581,14.96997806,9.95070322,5.921839627,14.80386329,0.468079533,0.589867028,0.90821475,1.005815878,0.634152258,0.785198846,0.533987486,0.49602044,0.659482938,0.582694306,0.577936345,0.405927262,0.636694305,2.309319981
47189,113.1656229,121.0866716,126.4974847,123.6714128,130.6022875,116.7482648,124.326623,97.92624737,98.27366938,89.84209969,96.52196839,131.1301753,1369.794112,12.56428547,16.59296504,21.71154942,26.40713982,29.24492666,30.15127897,29.16663365,26.47775527,22.57693152,17.84685896,13.32330204,11.17183185,21.43624226,7.150774825,9.254987842,13.27956269,18.08991739,20.33862325,21.81764117,20.71218509,19.37926504,15.87399124,12.1456639,8.802570014,6.334559361,14.43159727,0.569097606,0.557714269,0.61157498,0.684985696,0.695405933,0.723552363,0.710086886,0.731865457,0.703071412,0.680504744,0.66064641,0.566947605,0.657902366,-1.487796385,-0.44527737,2.871718966,7.469076003,13.67886633,18.21330189,20.30613761,19.46417332,16.00861864,9.583914007,3.347127299,0.484910701,9.124046155,8.555086726,11.10334736,16.01753645,21.4872434,25.92614583,30.03476831,31.86620033,31.45016713,28.45715757,22.46520294,15.76907461,10.44775209,21.13165533,3.066342774,5.034240365,9.422585499,14.53337232,19.481959,23.87254225,25.92669698,25.22435531,21.7378424,15.28759599,9.053356931,4.910393931,14.79595202,-2.422180891,-1.034635691,2.827772548,7.57964267,13.03791399,17.71045785,19.98732565,18.99867564,15.01866744,8.110131945,2.337793997,-0.62674165,8.460468837,5.501485569,7.550577192,11.22156754,15.8738055,18.35957922,22.49852566,24.23483631,24.20935172,21.44699828,15.64223651,10.22316521,6.026932007,15.23285674,0.45383094,0.577033319,0.864367834,1.049226168,0.72514046,0.825089265,0.906085695,0.785286885,0.630405936,0.429314275,0.543470224,0.405336894,0.683563077,2.103789076
50001,69.05781832,57.08356592,72.36187592,87.48165238,98.2296958,115.529788,115.3633634,107.2359224,91.6001702,107.5855153,80.59700245,85.02615005,1087.154048,9.061072432,13.62831374,19.54833777,25.1633478,29.20461716,30.574536,29.14605235,25.57563527,20.45142445,14.63062467,9.712758355,7.615575574,19.52598229,4.633659258,7.407709178,11.83086063,15.6029496,18.21337062,20.01653153,20.57666124,17.90787461,14.14381603,8.525375582,5.386441264,3.503418669,12.31234033,0.511358581,0.543529671,0.605189828,0.620076547,0.623637486,0.654712486,0.70601092,0.700216388,0.691597642,0.582690611,0.554600769,0.460078113,0.604421079,-10.96295518,-10.74993254,-7.037895914,-1.650320266,5.586045975,11.8094536,14.78038321,14.31885742,10.73633174,4.049972575,-1.944189006,-6.906319339,1.835854635,-2.434324159,-0.833780445,4.017752235,11.97040516,19.21984954,23.8207127,26.45625556,25.58239311,21.53424551,14.04044341,7.040953729,0.83565701,12.60351145,-7.519305263,-6.471614689,-1.509181211,5.866642814,12.76897549,17.66374716,20.3384808,19.41683392,15.29651754,8.570022415,2.353050718,-3.630902249,6.928351399,-12.60441064,-12.10958799,-7.036300596,-0.236933584,6.318231849,11.50691766,14.22084886,13.25141296,9.058913842,3.09974679,-2.334635885,-8.097630274,1.25288825,2.177751502,2.915385077,4.770652199,9.384400547,13.99199261,16.46066678,18.40149332,16.92332847,12.93407155,8.033345085,4.82220925,2.650099937,9.454994295,0.295810149,0.342542961,0.496486706,0.827813263,1.013744503,0.930446852,0.968478099,0.710348418,0.559021861,0.510448425,0.508537487,0.339282023,0.624918735,18.79318256
50003,103.2225204,89.53358055,105.4900616,108.737933,116.9193684,132.3284398,126.9300573,125.5693688,116.9152781,141.3377914,107.9771407,128.5986082,1403.561669,9.513824106,14.04657527,19.90664558,25.44611657,29.38156793,30.66755491,29.28754095,25.83659066,20.85801435,15.11519094,10.21227195,8.083080677,19.86286812,5.137985068,7.810514591,12.08822579,15.88949266,18.08126304,19.66964899,20.18668037,17.74668999,14.20685437,8.618120625,5.901254641,3.975689467,12.442664,0.539903464,0.555977379,0.607187813,0.624376507,0.61534955,0.641396509,0.689284332,0.686950418,0.681146069,0.570175639,0.577786943,0.49185477,0.606731291,-10.49699537,-10.33349626,-7.045811114,-1.84540865,5.321124214,11.67275017,14.45047181,14.05621875,10.6527397,3.718933802,-2.148116468,-6.731383324,1.772249514,-2.135016465,-0.789007801,3.594662509,11.09513965,17.85575441,22.35006546,24.78888289,23.96811512,20.35459431,13.45590662,6.667924184,0.774475633,11.83173012,-7.091103326,-6.227885939,-1.837594724,5.201381615,11.68601099,16.36112484,18.91285352,18.02286724,14.29735182,7.8629946,1.883713862,-3.698207728,6.281039831,-12.04730054,-11.66689967,-7.270025021,-0.692175631,5.516398998,10.37232154,13.0369666,12.0777536,8.240236332,2.27021299,-2.900278193,-8.171068465,0.730605195,2.217904274,2.895500786,4.528415539,8.585882411,12.12229442,13.55599266,14.71109266,13.61239793,10.85013885,7.416286792,4.626667696,2.576999065,8.140603289,0.285436515,0.344110426,0.430019123,0.736269546,0.69168607,0.435966945,0.486187813,0.331318252,0.292433036,0.37862347,0.432606077,0.281754775,0.426867815,20.96673363
